imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,release,year,poster,youtube
tt1220634,Resident Evil: Afterlife,5.8,https://www.imdb.com/title/tt1220634,164322,"Action, Adventure, Horror, Sci-Fi","['Milla Jovovich', 'Ali Larter', 'Kim Coates', 'Shawn Roberts']",96,Movie,None,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.","siege, ship, alaska, female-gunfighter, mutation, ocean-liner, swimming-underwater, prisoner, faked-death, monster, airplane-accident, rooftop, sos, amnesia, one-woman-army",10 Sep 2010,2010,https://m.media-amazon.com/images/M/MV5BZjRlMGQ0NmUtM2U2Ny00MTk3LTg5NjAtN2M3Y2JmZjllNjJlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,None
tt0120647,Deep Impact,6.2,https://www.imdb.com/title/tt0120647,168136,"Action, Drama, Sci-Fi","['Robert Duvall', 'Téa Leoni', 'Elijah Wood']",120,Movie,None,"A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.","disaster, comet, saving-the-world-mission, giant-wave, president, reporter, astronaut, hero, space-travel, tucson-arizona, internet, teenager, telescope, sacrifice, helicopter",08 May 1998,1998,https://m.media-amazon.com/images/M/MV5BYTUwMTY1YmMtN2U5NC00YjkzLTg0YWQtZmEwNTEzZjdkNzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt0096754,The Abyss,7.5,https://www.imdb.com/title/tt0096754,165967,"Adventure, Drama, Mystery, Sci-Fi, Thriller","['Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn', 'Leo Burmester']",140,Movie,None,"A civilian diving team is enlisted to search for a lost nuclear submarine and faces danger while encountering an alien aquatic species.","submarine, trapped-underwater, pantyhose, ocean, drowning, estranged-couple, alien, female-chief-engineer, crying-man, alien-technology, alien-contact, extraterrestrial, fear-of-the-unknown, dead-body-in-water, alien-intelligence",09 Aug 1989,1989,https://m.media-amazon.com/images/M/MV5BYWMzMDNlMDQtMTYyYi00OTM3LTllZDYtYThhMTk5MzNhZTRhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg,None
tt0094625,Akira,8.0,https://www.imdb.com/title/tt0094625,170002,"Animation, Action, Drama","['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama']",124,Movie,None,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.","cyberpunk, biker-gang, post-thermonuclear-war, based-on-manga, anime, nudity, military, psychic, supernatural-power, gifted-child, science-runs-amok, post-apocalypse, japan, fighting-the-system, friend-turned-enemy",16 Jul 1988,1988,https://m.media-amazon.com/images/M/MV5BM2ZiZTk1ODgtMTZkNS00NTYxLWIxZTUtNWExZGYwZTRjODViXkEyXkFqcGdeQXVyMTE2MzA3MDM@._V1_SX300.jpg,None
tt0117705,Space Jam,6.4,https://www.imdb.com/title/tt0117705,170014,"Animation, Adventure, Comedy","['Michael Jordan', 'Wayne Knight', 'Theresa Randle']",88,Movie,None,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.","amusement-park, golf-ball, year-1973, micheal-jordan-character, baseball-ball, bugs-bunny-character, bowling-ball, volleyball-ball, live-action-and-animation, vision-of-the-future, how-to-book, golf-hole, wood-golf, actor-playing-himself, product-placement",15 Nov 1996,1996,https://m.media-amazon.com/images/M/MV5BMDgyZTI2YmYtZmI4ZC00MzE0LWIxZWYtMWRlZWYxNjliNTJjXkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg,None
tt5834204,The Handmaid's Tale,8.4,https://www.imdb.com/title/tt5834204,190636,"Drama, Sci-Fi, Thriller","['Elisabeth Moss', 'Yvonne Strahovski', 'Joseph Fiennes']",60,Series,None,"Set in a dystopian future, a woman is forced to live as a concubine under a fundamentalist theocratic dictatorship.","rape, dystopia, violence-against-women, slavery, torture, violence, woman-on-woman-violence, tyranny, theocracy, sexism, homophobia, female-protagonist, infertility, based-on-novel, misogyny",26 Apr 2017,2017,https://m.media-amazon.com/images/M/MV5BZGZiMTkzZjktNzk0OC00NzEzLWJjOTMtYjdkMWM1NGU1ZDM4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,None
tt2239822,Valerian and the City of a Thousand Planets,6.5,https://www.imdb.com/title/tt2239822,167259,"Action, Adventure, Fantasy, Sci-Fi","['Dane DeHaan', 'Cara Delevingne', 'Clive Owen', 'Rihanna']",136,Movie,None,"A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.","futuristic, augmented-reality, government-agent, alien-creature-as-pet, bomb-timer-counting-down, alien-species, space-station, exploding-planet, beach, humanoid-alien, alien-race, based-on-comic-book, based-on-graphic-novel, pole-dancer, exotic-dancer",21 Jul 2017,2017,https://m.media-amazon.com/images/M/MV5BMTkxMDAxNDUyNV5BMl5BanBnXkFtZTgwOTc3MzcxMjI@._V1_SX300.jpg,None
tt0078346,Superman,7.3,https://www.imdb.com/title/tt0078346,162310,"Action, Adventure, Drama, Sci-Fi","['Marlon Brando', 'Gene Hackman', 'Christopher Reeve', 'Ned Beatty']",143,Movie,None,"An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home's first and greatest superhero.","superhero, dc-comics, year-1978, 1970s, hero, action-hero, alien-superhero, planet, comic-relief, famous-opening-theme, flying-superhero, superhero-origin, krypton-the-planet, dam-burst, pantyhose",15 Dec 1978,1978,https://m.media-amazon.com/images/M/MV5BMzA0YWMwMTUtMTVhNC00NjRkLWE2ZTgtOWEzNjJhYzNiMTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,None
tt0017136,Metropolis,8.3,https://www.imdb.com/title/tt0017136,163535,"Drama, Sci-Fi","['Brigitte Helm', 'Alfred Abel', 'Gustav Fröhlich']",153,Movie,None,"In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.","dystopia, robot, futuristic, expressionism, tower-of-babel, class-differences, artificially-created-woman, critique-of-capitalism, art-deco, revolution, social-injustice, silent-film, silent-movie, worker, cyberpunk",13 Mar 1927,1927,https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt0091064,The Fly,7.6,https://www.imdb.com/title/tt0091064,164112,"Drama, Horror, Sci-Fi","['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel']",96,Movie,None,"A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.","teleportation, woman-takes-off-stocking, body-horror, genetic-alteration, metamorphosis, experiment-gone-wrong, baboon, mad-scientist, remake, arm-wrestling, tragedy, eccentric-scientist, gore, cult-film, trailer-narrated-by-hal-douglas",15 Aug 1986,1986,https://m.media-amazon.com/images/M/MV5BODcxMGMwOGEtMDUxMi00MzE5LTg4YTYtYjk1YjA4MzQxNTNlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,None
tt0081505,The Shining,8.4,https://www.imdb.com/title/tt0081505,924028,"Drama, Horror","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd']",146,Movie,None,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.","haunted-hotel, labyrinth, identical-twins, hotel, snow, typewriter, ghost, isolation, domestic-violence, freezing-to-death, telepathy, snowstorm, surrealism, imaginary-friend, hedge-maze",13 Jun 1980,1980,https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt1520211,The Walking Dead,8.2,https://www.imdb.com/title/tt1520211,877528,"Drama, Horror, Thriller","['Andrew Lincoln', 'Norman Reedus', 'Melissa McBride']",44,Series,https://www.netflix.com/browse?jbv=70177057,"Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins and must lead a group of survivors to stay alive.","zombie, survival, post-apocalypse, based-on-comic, zombie-apocalypse, death, based-on-comic-book, flesh-eating-zombie, undead, survival-horror, friendship, virus, pandemic, evil, villain",31 Oct 2010,2010,https://m.media-amazon.com/images/M/MV5BMTc5ZmM0OTQtNDY4MS00ZjMyLTgwYzgtOGY0Y2VlMWFmNDU0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg,None
tt0054215,Psycho,8.5,https://www.imdb.com/title/tt0054215,620439,"Horror, Mystery, Thriller","['Anthony Perkins', 'Janet Leigh', 'Vera Miles']",109,Movie,None,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.","motel, shower, money, maniac, theft, stabbed-with-a-knife, dragging-a-dead-body, carrying-a-dead-body, secretary, murder-of-a-nude-woman, corpse, serial-killer, bird, rain, bath",08 Sep 1960,1960,https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,None
tt0365748,Shaun of the Dead,7.9,https://www.imdb.com/title/tt0365748,522672,"Comedy, Horror","['Simon Pegg', 'Kate Ashfield', 'Nick Frost', 'Lucy Davis']",99,Movie,None,"A man's uneventful life is disrupted by the zombie apocalypse.","zombie-apocalypse, pub, british-horror, zombie, flesh-eating-zombies, flesh-eating-zombie, boyfriend-girlfriend-relationship, best-friend, zombie-violence, zombie-outbreak, winchester-rifle, zombie-parody, mother-son-relationship, jukebox, breakup",24 Sep 2004,2004,https://m.media-amazon.com/images/M/MV5BMTg5Mjk2NDMtZTk0Ny00YTQ0LWIzYWEtMWI5MGQ0Mjg1OTNkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,None
tt5052448,Get Out,7.7,https://www.imdb.com/title/tt5052448,512812,"Horror, Mystery, Thriller","['Daniel Kaluuya', 'Allison Williams', 'Catherine Keener', 'Bradley Whitford']",104,Movie,None,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","hypnosis, racism, neurosurgeon, abduction, brain-surgery, racist, photographer, kidnapping, loss-of-mother, satire, body-switching, maid, african-american, revenge, deer",24 Feb 2017,2017,https://m.media-amazon.com/images/M/MV5BMjUxMDQwNjcyNl5BMl5BanBnXkFtZTgwNzcwMzc0MTI@._V1_SX300.jpg,None
tt1396484,It,7.3,https://www.imdb.com/title/tt1396484,474037,"Horror","['Jaeden Martell', 'Jeremy Ray Taylor', 'Sophia Lillis', 'Finn Wolfhard']",135,Movie,None,"In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.","killer-clown, based-on-novel, evil-clown, balloon, supernatural-power, school-bullying, abandoned-house, clown, overbearing-mother, pennywise, portrait-comes-to-life, one-word-title, based-on-the-works-of-stephen-king, death-of-brother, traumatic-childhood",08 Sep 2017,2017,https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,None
tt1457767,The Conjuring,7.5,https://www.imdb.com/title/tt1457767,459056,"Horror, Mystery, Thriller","['Vera Farmiga', 'Patrick Wilson', 'Lili Taylor', 'Ron Livingston']",112,Movie,None,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.","ghost, exorcism, possession, haunted-house, supernatural-power, haunting, malevolence, house, paranormal-investigation, demonic-possession, clairvoyant, evil, evil-being, evil-entity, evil-presence",19 Jul 2013,2013,https://m.media-amazon.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,None
tt4972582,Split,7.3,https://www.imdb.com/title/tt4972582,443907,"Horror, Thriller","['James McAvoy', 'Anya Taylor-Joy', 'Haley Lu Richardson']",117,Movie,None,"Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.","multiple-personality-disorder, psychological-thriller, kidnapping, teenage-girl, villain-played-by-lead-actor, survival, dissociative-identity-disorder, split-personality, abduction, psychopath, cannibalism, written-by-director, super-villain, pedophile, female-removes-her-clothes",20 Jan 2017,2016,https://m.media-amazon.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,None
tt0460681,Supernatural,8.4,https://www.imdb.com/title/tt0460681,401412,"Drama, Fantasy, Horror","['Jared Padalecki', 'Jensen Ackles', 'Jim Beaver']",44,Series,https://www.netflix.com/browse?jbv=70143825,"Two brothers follow their father's footsteps as hunters, fighting evil supernatural beings of many kinds, including monsters, demons and gods that roam the earth.","brotherly-love, vampire, murder, ghost, demon-hunter, demon, monster, impersonating-an-fbi-agent, supernatural-hunter, chevrolet-impala, paranormal-investigation, supernatural, occult-detective, brother-brother-team, brother-brother-relationship",13 Sep 2005,2005,https://m.media-amazon.com/images/M/MV5BNzRmZWJhNjUtY2ZkYy00N2MyLWJmNTktOTAwY2VkODVmOGY3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt0387564,Saw,7.6,https://www.imdb.com/title/tt0387564,389880,"Horror, Mystery, Thriller","['Cary Elwes', 'Leigh Whannell', 'Danny Glover']",103,Movie,None,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.","surprise-ending, locked-in-a-room, trapped-in-a-room, mind-game, flashback, chained, pig-mask, game-of-death, claustrophobia, bloody-mess, mysterious-killer, sadism, characters-killed-one-by-one, killer, trapped",29 Oct 2004,2004,https://m.media-amazon.com/images/M/MV5BMzQ2ZTBhNmEtZDBmYi00ODU0LTgzZmQtNmMxM2M4NzM1ZjE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,None
tt1259521,The Cabin in the Woods,7.0,https://www.imdb.com/title/tt1259521,384821,"Horror, Mystery, Thriller","['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz']",95,Movie,None,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.","cabin-in-the-woods, lovecraftian, torture-chamber, explosive-demolition, no-cell-phone-signal, psychotronic-film, cult-film, slasher-parody, cabin, teenager, zombie-child, 20th-century, torture-victim, surrealism, virgin",13 Apr 2012,2011,https://m.media-amazon.com/images/M/MV5BNTUxNzYyMjg2N15BMl5BanBnXkFtZTcwMTExNzExNw@@._V1_SX300.jpg,None
tt0070047,The Exorcist,8.0,https://www.imdb.com/title/tt0070047,369138,"Horror","['Ellen Burstyn', 'Max von Sydow', 'Linda Blair']",122,Movie,None,"When a 12-year-old girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her.","exorcist, exorcism, demonic-possession, demonic-force, vomiting, crucifix, demonic-voice, speaking-in-tongues, evil, priest, demon, child-swearing, police-detective, supernatural-being, masturbation-with-a-cross",26 Dec 1973,1973,https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,None
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,7.3,https://www.imdb.com/title/tt0408236,349425,"Drama, Horror, Musical, Thriller","['Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall']",116,Movie,None,"The infamous story of Benjamin Barker, aka Sweeney Todd, who sets up a barber shop in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett.","razor, based-on-stage-musical, serial-killer, barbershop, throat-slitting, judge, grand-guignol, social-injustice, mass-murder, shaving, london-england, gothic, based-on-musical, lust, straight-razors",21 Dec 2007,2007,https://m.media-amazon.com/images/M/MV5BMTg3NjUxMzM5NV5BMl5BanBnXkFtZTcwMzQ1NjQzMw@@._V1_SX300.jpg,None
tt0230600,The Others,7.6,https://www.imdb.com/title/tt0230600,345335,"Horror, Mystery, Thriller","['Nicole Kidman', 'Christopher Eccleston', 'Fionnula Flanagan']",104,Movie,None,"A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.","mansion, haunting, surprise-ending, suicide-attempt, able-to-see-the-dead, xeroderma-pigmentosum, mother-daughter-relationship, curtain, mute, medium, little-girl, female-protagonist, ghost-child, supernatural-power, filicide",10 Aug 2001,2001,https://m.media-amazon.com/images/M/MV5BMTAxMDE4Mzc3ODNeQTJeQWpwZ15BbWU4MDY2Mjg4MDcx._V1_SX300.jpg,None
tt0162661,Sleepy Hollow,7.3,https://www.imdb.com/title/tt0162661,337824,"Fantasy, Horror, Mystery","['Johnny Depp', 'Christina Ricci', 'Miranda Richardson']",105,Movie,None,"Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.","headless-horseman, investigation, sword, legend, beheading, horseback-chase, horseman, murder, gothic-horror, tree, reference-to-the-legend-of-sleepy-hollow, reference-to-ichabod-crane, legendary-character, based-on-legend, horseback",19 Nov 1999,1999,https://m.media-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_SX300.jpg,None
tt0298130,The Ring,7.1,https://www.imdb.com/title/tt0298130,327512,"Horror, Mystery","['Naomi Watts', 'Martin Henderson', 'Brian Cox']",115,Movie,None,"A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.","ghost, female-protagonist, remake-of-asian-film, girl-in-panties, whitewash, supernatural-horror, vhs-tape, blond-hair, female-journalist, telephone-terror, phone-call-from-beyond-the-grave, message-from-beyond-the-grave, cursed-videotape, haunted-videotape, copying-a-videotape",18 Oct 2002,2002,https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_SX300.jpg,None
